date,close,open,high,low,var
2017-09-05,1339.33,1335.07,1345.18,1327.96,0
2017-09-06,1334.14,1339.55,1342.84,1331.66,0
2017-09-07,1349.2,1334.27,1350.27,1332.6,0.01
2017-09-08,1346.71,1348.83,1357.94,1343,0
2017-09-11,1327.32,1337.45,1340.36,1326.36,-0.01
2017-09-12,1331.94,1327.86,1332.43,1322.55,0
2017-09-13,1323.25,1331.95,1335.05,1320.91,-0.01
2017-09-14,1329.83,1323.56,1330.69,1316.11,0.01
2017-09-15,1319.62,1329.83,1334.77,1319.62,-0.01
2017-09-18,1307.57,1320.5,1320.5,1305.04,-0.01
2017-09-19,1311.28,1307.3,1311.78,1304.98,0
2017-09-20,1301.15,1310.94,1316.25,1295.96,-0.01
2017-09-21,1291.39,1301.02,1302.07,1287.99,-0.01
2017-09-22,1297.38,1291.3,1299.14,1291.3,0
2017-09-25,1310.55,1297.67,1311.9,1290.63,0.01
2017-09-26,1293.89,1309.9,1313.92,1293.04,-0.01
2017-09-27,1281.12,1293.61,1296.54,1281.12,-0.01
2017-09-28,1287.3,1281.11,1289.01,1277.64,0
2017-09-29,1279.45,1286.91,1290.47,1278.24,-0.01
2017-10-02,1271.12,1279.51,1279.61,1270.45,-0.01
2017-10-03,1271.75,1270.71,1274.71,1267.91,0
2017-10-04,1274.69,1271.64,1282.42,1270.85,0
2017-10-05,1268.05,1275.16,1279.42,1266.9,-0.01
2017-10-06,1276.03,1269.09,1277.18,1260.88,0.01
2017-10-09,1284.1,1275.45,1285.5,1275.21,0.01
2017-10-10,1287.85,1284.35,1294.63,1282.29,0
2017-10-11,1291.8,1287.91,1293.56,1284.12,0
2017-10-12,1293.6,1292.01,1297.6,1289.47,0
2017-10-13,1304.88,1293.73,1304.88,1291.04,0.01
2017-10-16,1294.73,1303.88,1306.8,1291.01,-0.01
2017-10-17,1285.19,1295.32,1296.66,1281.69,-0.01
2017-10-18,1281.17,1285.18,1289.08,1277.13,0
2017-10-19,1289.79,1281.25,1290.69,1276.61,0.01
2017-10-20,1280.72,1289.57,1291.47,1277.88,-0.01
2017-10-23,1282.07,1277.45,1283.66,1272.24,0
2017-10-24,1276.72,1282.02,1284.06,1273.43,0
2017-10-25,1277.41,1276.85,1280.39,1271.03,0
2017-10-26,1267.11,1277.56,1282.8,1265.69,-0.01
2017-10-27,1273.35,1268.07,1274.8,1264.1,0
2017-10-30,1276.24,1273.59,1279.29,1268.8,0
2017-10-31,1271.58,1276.29,1278.36,1268.01,0
2017-11-01,1274.39,1270.88,1281.26,1267.98,0
2017-11-02,1275.99,1274.9,1284.48,1273.63,0
2017-11-03,1269.85,1276.8,1279.74,1265.55,0
2017-11-06,1281.56,1269.49,1283.01,1266.06,0.01
2017-11-07,1275.54,1281.83,1281.97,1271.68,0
2017-11-08,1281.3,1275.85,1287.52,1275.23,0
2017-11-09,1285.3,1281.62,1288.72,1280.09,0
2017-11-10,1276.14,1285.21,1287.16,1273.33,-0.01
2017-11-13,1277.99,1275.15,1280.22,1274.29,0
2017-11-14,1280.71,1278.17,1283.68,1270.64,0
2017-11-15,1278.8,1281.01,1289.47,1277.04,0
2017-11-16,1278.47,1278.47,1281.6,1274.98,0
2017-11-17,1294.37,1278.44,1297.04,1277.94,0.01
2017-11-20,1276.69,1292.68,1294.8,1274.92,-0.01
2017-11-21,1280.48,1276.7,1284.87,1276.08,0
2017-11-22,1292.12,1280.38,1294.75,1278.77,0.01
2017-11-23,1291.25,1292.4,1293.46,1287.46,0
2017-11-24,1288.22,1291.52,1293.61,1286.15,0
2017-11-27,1294.5,1288.57,1299.19,1286.46,0
2017-11-28,1294.01,1294.85,1297.73,1291.01,0
2017-11-29,1283.57,1293.9,1296.74,1281.97,-0.01
2017-11-30,1274.76,1283.88,1285.69,1270.51,-0.01
2017-12-01,1280.26,1274.29,1289.58,1271.58,0
2017-12-04,1276.23,1272.93,1277.24,1271.8,0
2017-12-05,1266.55,1276.54,1277.41,1261.11,-0.01
2017-12-06,1263.94,1266.62,1269.32,1262.39,0
2017-12-07,1246.7,1264.26,1264.82,1244.11,-0.01
2017-12-08,1248.14,1247.34,1252.66,1244.34,0
2017-12-11,1241.96,1247.28,1251.67,1240.19,-0.01
2017-12-12,1243.85,1242.26,1246.62,1236.31,0
2017-12-13,1255.45,1243.88,1256.95,1240.06,0.01
2017-12-14,1252.85,1255.54,1259.18,1249.92,0
2017-12-15,1255.26,1252.83,1261.89,1251.94,0
2017-12-18,1261.69,1253.79,1264.37,1252.68,0.01
2017-12-19,1261.72,1261.69,1265.27,1258.97,0
2017-12-20,1265.62,1261.68,1267.84,1261.22,0
2017-12-21,1266.76,1265.62,1268.97,1263.02,0
2017-12-22,1275.01,1267.12,1276.38,1265.1,0.01
2017-12-25,1275.24,1275.24,1275.24,1275.24,0
2017-12-26,1283.29,1274.91,1283.77,1273.25,0.01
2017-12-27,1287.41,1283.64,1289.4,1281.46,0
2017-12-28,1294.84,1287.31,1295.3,1286.66,0.01
2017-12-29,1302.55,1294.85,1307.69,1293.59,0.01
2018-01-01,1306.86,1303.43,1307.72,1302.43,0
2018-01-02,1318.14,1302.55,1318.97,1302.51,0.01
2018-01-03,1312.84,1318.16,1321.4,1307.16,0
2018-01-04,1322.96,1312.53,1325.92,1305.67,0.01
2018-01-05,1320.21,1323.5,1323.83,1313.81,0
2018-01-08,1320.58,1320.04,1322.22,1314.97,0
2018-01-09,1312.66,1320.63,1320.68,1308.8,-0.01
2018-01-10,1317.19,1313.28,1326.94,1308.29,0
2018-01-11,1322.42,1316.89,1323.98,1315.49,0
2018-01-12,1338.4,1322.82,1339.4,1321.16,0.01
2018-01-15,1340.15,1337.06,1344.93,1336.14,0
2018-01-16,1338.61,1340.06,1342.35,1331.73,0
2018-01-17,1327.73,1338.29,1343.99,1326.73,-0.01
2018-01-18,1327.19,1327.75,1333.14,1323.79,0
2018-01-19,1331.8,1327.49,1338.37,1326.46,0
2018-01-22,1334.11,1334.88,1336.04,1328.71,0
2018-01-23,1341.39,1334.45,1342.22,1331.54,0.01
2018-01-24,1358.15,1341.44,1361.88,1339.27,0.01
2018-01-25,1348.05,1358.48,1366.47,1343.1,-0.01
2018-01-26,1350.14,1348.36,1357.39,1344.38,0
2018-01-29,1340.35,1350.07,1352.65,1337.74,-0.01
2018-01-30,1338.55,1340.67,1349.12,1334.48,0
2018-01-31,1345.1,1338.87,1347.93,1332.7,0
2018-02-01,1349.19,1345.4,1351.42,1337.3,0
2018-02-02,1332.98,1349.16,1350.12,1327.21,-0.01
2018-02-05,1339.6,1332.32,1341.7,1328.88,0.01
2018-02-06,1325.02,1339.68,1346.08,1320.04,-0.01
2018-02-07,1318.49,1325.15,1332.49,1312.05,0
2018-02-08,1318.97,1318.61,1322.17,1306.9,0
2018-02-09,1316.69,1318.87,1322.71,1311.06,0
2018-02-12,1322.88,1315.04,1326.19,1314.11,0
2018-02-13,1329.55,1322.29,1330.96,1321.39,0.01
2018-02-14,1350.76,1329.53,1355.57,1319.42,0.02
2018-02-15,1353.3,1350.78,1357.18,1348.41,0
2018-02-16,1347.86,1353.29,1361.84,1344.78,0
2018-02-19,1346.69,1347.51,1351.35,1345.99,0
2018-02-20,1329.49,1346.74,1348.21,1328.22,-0.01
2018-02-21,1324.26,1329.82,1336.58,1322.6,0
2018-02-22,1331.51,1323.93,1332.2,1320.69,0.01
2018-02-23,1328.94,1331.8,1332.23,1325.58,0
2018-02-26,1333.16,1327.56,1340.91,1326.42,0
2018-02-27,1318.2,1333.13,1336.73,1313.33,-0.01
2018-02-28,1318.05,1318.53,1322.82,1315.8,0
2018-03-01,1316.55,1318.53,1321.3,1302.99,0
2018-03-02,1322.2,1316.52,1325.52,1314.93,0
2018-03-05,1320.02,1323.75,1327.92,1317.27,0
2018-03-06,1334.46,1320.36,1338.89,1319.91,0.01
2018-03-07,1325.54,1334.5,1340.47,1321.95,-0.01
2018-03-08,1322.35,1325.84,1329.39,1319.19,0
2018-03-09,1323.7,1322.33,1325.15,1313.06,0
2018-03-12,1323.05,1323.69,1324.67,1315.39,0
2018-03-13,1326.39,1322.81,1328.66,1316.79,0
2018-03-14,1325,1326.42,1330.42,1321.91,0
2018-03-15,1316.26,1324.38,1328.15,1315.05,-0.01
2018-03-16,1314,1317.11,1322.67,1310.31,0
2018-03-19,1316.94,1313.94,1320.07,1307.89,0
2018-03-20,1311.21,1317,1318.66,1307.31,0
2018-03-21,1332.17,1311.28,1336.96,1309.98,0.02
2018-03-22,1328.95,1332.15,1335.23,1324.88,0
2018-03-23,1347.22,1329.17,1350.66,1329.17,0.01
2018-03-26,1353.46,1347.91,1356.37,1343.55,0
2018-03-27,1344.71,1353.51,1357.06,1340.16,-0.01
2018-03-28,1324.99,1345.74,1347.39,1323.59,-0.01
2018-03-29,1325,1325.41,1329.32,1322.21,0
2018-04-02,1341.35,1326.2,1345.26,1324.9,0.01
2018-04-03,1332.83,1340.69,1342.87,1329.18,-0.01
2018-04-04,1333.35,1332.82,1348.45,1331.59,0
2018-04-05,1326.55,1333.02,1335.29,1322.8,-0.01
2018-04-06,1333.19,1326.38,1335.59,1321.46,0.01
2018-04-09,1336.24,1333.14,1338.36,1326.98,0
2018-04-10,1340.05,1336.87,1343.55,1331.81,0
2018-04-11,1353.29,1339.94,1365.61,1339.68,0.01
2018-04-12,1335.48,1352.7,1353.6,1333.96,-0.01
2018-04-13,1345.46,1335.2,1347.5,1335.2,0.01
2018-04-16,1345.91,1344.58,1350.89,1340.17,0
2018-04-17,1347.29,1345.65,1349.8,1337.73,0
2018-04-18,1349.32,1347.5,1356.14,1342.1,0
2018-04-19,1345.6,1349.33,1355.12,1341.23,0
2018-04-20,1335.12,1346.06,1346.56,1335.07,-0.01
2018-04-23,1325,1335.81,1336.38,1322.81,-0.01
2018-04-24,1330.68,1324.71,1333.04,1322.6,0
2018-04-25,1323.33,1330.12,1332.4,1318.9,-0.01
2018-04-26,1317.28,1322.39,1326.96,1315.45,0
2018-04-27,1322.8,1317.57,1326.11,1316.27,0
2018-04-30,1315.36,1322.81,1325.34,1310.52,-0.01
2018-05-01,1303.97,1315.58,1316.69,1301.88,-0.01
2018-05-02,1304.85,1304.38,1313.8,1303.94,0
2018-05-03,1312.09,1305.18,1318.91,1305.02,0.01
2018-05-04,1315.05,1312.3,1315.61,1308.41,0
2018-05-07,1314.3,1315.03,1319.22,1310.29,0
2018-05-08,1314.47,1313.57,1318.08,1306.2,0
2018-05-09,1312.78,1314.46,1317.78,1304.48,0
2018-05-10,1321.39,1312.12,1323.14,1310.89,0.01
2018-05-11,1318.22,1321.57,1326.49,1317.94,0
2018-05-14,1312.82,1318.56,1322.76,1312.82,0
2018-05-15,1290.64,1313.09,1315.24,1288.71,-0.02
2018-05-16,1291.03,1290.33,1297.67,1287.01,0
2018-05-17,1291,1291.13,1295.29,1286.41,0
2018-05-18,1292.5,1291.35,1295.26,1286.81,0
2018-05-21,1292.68,1290.9,1293.53,1282.15,0
2018-05-22,1291.32,1292.85,1296.44,1287.8,0
2018-05-23,1293.75,1291.5,1298.59,1288.61,0
2018-05-24,1304.88,1294.06,1306.97,1292.91,0.01
2018-05-25,1301.61,1304.44,1308.24,1300.05,0
2018-05-28,1298.11,1298.74,1300.47,1295.62,0
2018-05-29,1298.86,1298.68,1307.14,1294.3,0
2018-05-30,1301.48,1299.02,1304.7,1295.75,0
2018-05-31,1298.32,1301.51,1306.86,1297.9,0
2018-06-01,1293.14,1298.98,1300.72,1289.53,0
2018-06-04,1291.98,1293.16,1298.47,1290.27,0
2018-06-05,1296.13,1292.34,1300.94,1289.79,0
2018-06-06,1297,1297.15,1302.85,1294.63,0
2018-06-07,1297.12,1296.41,1303.48,1295.08,0
2018-06-08,1298.75,1297.32,1301.27,1294.2,0
2018-06-11,1300.14,1299.17,1302.57,1294.13,0
2018-06-12,1295.97,1300.09,1300.88,1293,0
2018-06-13,1299.71,1295.47,1301.53,1292.55,0
2018-06-14,1302.22,1299.85,1309.69,1297.34,0
2018-06-15,1279.84,1302.15,1303.92,1275.85,-0.02
2018-06-18,1278.31,1279.16,1282.02,1277.08,0
2018-06-19,1274.77,1278.4,1284.46,1270.39,0
2018-06-20,1268.1,1274.75,1276.64,1267.8,-0.01
2018-06-21,1267.2,1268.58,1270.49,1261.22,0
2018-06-22,1269.28,1267.7,1271.79,1266.9,0
2018-06-25,1266,1272.66,1273.54,1264.8,0
2018-06-26,1258.98,1265.72,1268.03,1254.51,-0.01
2018-06-27,1252.02,1258.21,1260.52,1250.7,-0.01
2018-06-28,1248.28,1251.91,1254.65,1245.71,0
2018-06-29,1253,1247.74,1256.38,1246.51,0
2018-07-02,1241.97,1253.5,1254.61,1239.59,-0.01
2018-07-03,1252.93,1242.21,1257.41,1237.81,0.01
2018-07-04,1256.95,1252.42,1261.85,1252.16,0
2018-07-05,1257.76,1256.9,1260.17,1251.08,0
2018-07-06,1254.98,1257.97,1259.53,1252.93,0
2018-07-09,1257.77,1255.12,1266.27,1255.12,0
2018-07-10,1255.65,1257.69,1260.7,1247.23,0
2018-07-11,1242.16,1255.81,1257.27,1241.29,-0.01
2018-07-12,1247.14,1242.06,1248.94,1241.38,0
2018-07-13,1241.52,1247.51,1248.54,1237.1,0
2018-07-16,1240.82,1241.76,1246.29,1238.49,0
2018-07-17,1227.52,1240.83,1245.35,1225.97,-0.01
2018-07-18,1227.18,1227.73,1229.92,1221.56,0
2018-07-19,1222.8,1227.42,1229.27,1211.48,0
2018-07-20,1231.77,1223.48,1232.68,1215.84,0.01
2018-07-23,1224.54,1231.28,1235.49,1222.08,-0.01
2018-07-24,1224.55,1225.06,1229.83,1218.25,0
2018-07-25,1231.61,1224.31,1234.64,1223.1,0.01
2018-07-26,1222.67,1231.31,1235.57,1222.17,-0.01
2018-07-27,1223.38,1222.88,1227.64,1217.34,0
2018-07-30,1221.8,1223.06,1225.59,1219.06,0
2018-07-31,1223.83,1221.73,1228.74,1214.82,0
2018-08-01,1216.06,1224,1225.37,1215.77,-0.01
2018-08-02,1207.96,1215.25,1221.42,1207.2,-0.01
2018-08-03,1213.43,1208.01,1220.41,1204.4,0
2018-08-06,1206.94,1214.1,1218.69,1206.93,-0.01
2018-08-07,1211.02,1207.67,1216.54,1207.67,0
2018-08-08,1213.61,1210.7,1216.27,1206.29,0
2018-08-09,1212.35,1213.89,1217.65,1210.72,0
2018-08-10,1211.3,1212.56,1217.48,1205.85,0
2018-08-13,1193.64,1211.26,1214.23,1191.75,-0.01
2018-08-14,1194.03,1194.17,1199.04,1192.14,0
2018-08-15,1174.88,1194.5,1195.22,1173.33,-0.02
2018-08-16,1174.16,1175.73,1182.59,1160.56,0
2018-08-17,1184.77,1173.72,1185.42,1172.03,0.01
2018-08-20,1190.53,1183.71,1191.21,1182.63,0
2018-08-21,1196.12,1190.59,1197.38,1187.51,0
2018-08-22,1195.51,1196.68,1201.9,1192.44,0
2018-08-23,1185.31,1195.83,1197,1183.67,-0.01
2018-08-24,1205.96,1185.32,1208.87,1183.32,0.02
2018-08-27,1211.35,1206.92,1212.74,1202.84,0
2018-08-28,1201.26,1211.44,1214.67,1199.4,-0.01
2018-08-29,1206.66,1201.28,1207.73,1200.9,0
2018-08-30,1199.88,1206.32,1208.18,1196.32,-0.01
2018-08-31,1201.09,1200.34,1209.17,1198.43,0
2018-09-03,1201.15,1200.59,1204.59,1196.11,0
2018-09-04,1191.35,1201.29,1202.31,1189.55,-0.01
2018-09-05,1196.75,1191.18,1198.82,1191.1,0
2018-09-06,1200.14,1197.19,1207.36,1195.59,0
2018-09-07,1195.86,1200.03,1204.04,1193.29,0
2018-09-10,1195.88,1195.12,1198.92,1191.52,0
2018-09-11,1198.29,1195.73,1200.12,1187.95,0
2018-09-12,1206.19,1198.93,1209.22,1192.9,0.01
2018-09-13,1201.44,1207.3,1213.39,1200.37,0
2018-09-14,1193.71,1201.76,1208.98,1193.13,-0.01
2018-09-17,1200.93,1193.18,1205.2,1192.97,0.01
2018-09-18,1198.35,1202.14,1204.28,1196.21,0
2018-09-19,1203.98,1197.84,1206.53,1197.81,0
2018-09-20,1207.58,1204.16,1209.14,1201.47,0
2018-09-21,1199.55,1207.52,1211.47,1191.96,-0.01
2018-09-24,1198.86,1198.56,1204.48,1194.23,0
2018-09-25,1201.31,1198.84,1203.71,1197.21,0
2018-09-26,1194.46,1201.23,1202.84,1190.53,-0.01
2018-09-27,1182.8,1194.8,1198.94,1181.98,-0.01
2018-09-28,1192.09,1183.21,1194,1180.74,0.01
2018-10-01,1188.46,1192.55,1192.95,1184.94,0
2018-10-02,1203.1,1189.2,1208.65,1188.57,0.01
2018-10-03,1197.37,1203.39,1208.77,1196.71,0
2018-10-04,1199.66,1197.35,1207.11,1195.76,0
2018-10-05,1202.86,1199.41,1206.18,1197.01,0
2018-10-08,1188.01,1203.14,1204.48,1183.58,-0.01
2018-10-09,1189.62,1189.01,1192.23,1183.49,0
2018-10-10,1194.78,1189.59,1195.19,1185.22,0
2018-10-11,1224.33,1195.01,1226.87,1191.3,0.02
2018-10-12,1217.93,1224.17,1224.45,1215.61,-0.01
2018-10-15,1226.93,1217.45,1233.65,1217.4,0.01
2018-10-16,1224.43,1227.12,1232.77,1223.35,0
2018-10-17,1222.68,1224.08,1229.9,1220.32,0
2018-10-18,1225.75,1222.35,1230.85,1218.78,0
2018-10-19,1226.32,1225.65,1231.08,1223.04,0
2018-10-22,1222.17,1228.61,1230.18,1220.3,0
2018-10-23,1230.48,1222.32,1240,1221.71,0.01
2018-10-24,1234.22,1231.06,1234.27,1225.74,0
2018-10-25,1232.23,1234.59,1239.85,1228.08,0
2018-10-26,1233.59,1232.24,1243.73,1229.8,0
2018-10-29,1229.74,1234.15,1235.79,1224.45,0
2018-10-30,1223.44,1230.17,1231.45,1220.22,-0.01
2018-10-31,1214.54,1223,1223.7,1211.92,-0.01
2018-11-01,1233.23,1215.2,1237.83,1214.84,0.02
2018-11-02,1232.89,1234.04,1236.79,1229.85,0
2018-11-05,1231.3,1233.36,1235.46,1226.88,0
2018-11-06,1226.8,1231.66,1236.31,1223.41,0
2018-11-07,1226.11,1227.24,1236.23,1223.31,0
2018-11-08,1223.54,1225.99,1227.05,1219.63,0
2018-11-09,1209.6,1223.88,1223.97,1206.52,-0.01
2018-11-12,1200.65,1209.46,1211.45,1200.18,-0.01
2018-11-13,1202.35,1200.96,1205.57,1196.29,0
2018-11-14,1210.91,1202.26,1216.33,1197.12,0.01
2018-11-15,1213,1210.87,1216.36,1207.56,0
2018-11-16,1221.47,1213.02,1225.37,1212.48,0.01
2018-11-19,1224.05,1221.76,1225.26,1217.52,0
2018-11-20,1221.55,1224.37,1229.17,1219.67,0
2018-11-21,1226.02,1221.55,1230.15,1219.23,0
2018-11-22,1227.45,1226.69,1229.8,1225.3,0
2018-11-23,1223.19,1227.33,1229.27,1220.53,0
2018-11-26,1222.37,1224,1228.13,1221.14,0
2018-11-27,1214.69,1222.65,1225.6,1211.74,-0.01
2018-11-28,1221.11,1214.64,1226.32,1210.73,0.01
2018-11-29,1223.99,1221.42,1229.35,1220.49,0
2018-11-30,1221.96,1223.96,1225.65,1216.23,0
2018-12-03,1231.08,1223.12,1234.94,1221.09,0.01
2018-12-04,1238.55,1231.35,1242.24,1230.41,0.01
2018-12-05,1237.56,1238.54,1239.35,1232.96,0
2018-12-06,1237.99,1237.87,1244.7,1234.63,0
2018-12-07,1248.1,1238.32,1250.42,1237.49,0.01
2018-12-10,1244.59,1250.43,1250.62,1241.2,0
2018-12-11,1242.94,1244.53,1249.62,1240.55,0
2018-12-12,1245.8,1243.25,1247.56,1241.95,0
2018-12-13,1242.46,1246.02,1247.13,1240.23,0
2018-12-14,1238.21,1242.41,1243.11,1232.48,0
2018-12-17,1245.91,1237.25,1248.18,1235.47,0.01
2018-12-18,1249.38,1246.01,1250.36,1244.44,0
2018-12-19,1243.39,1249.67,1258.41,1241.54,0
2018-12-20,1260.14,1243.7,1266.79,1242.89,0.01
2018-12-21,1256.01,1260.1,1262.84,1253.37,0
2018-12-24,1269.13,1259.09,1270.13,1258.34,0.01
2018-12-26,1266.98,1270.33,1279.14,1264.34,0
2018-12-27,1275.22,1266.89,1279.04,1266.09,0.01
2018-12-28,1280.75,1275.22,1282.17,1273.98,0
2018-12-31,1282.82,1280.08,1284.18,1277.09,0
2019-01-01,1282.62,1283.13,1283.24,1282.62,0
2019-01-02,1285.94,1282.37,1290.3,1278.79,0
2019-01-03,1295.28,1285.93,1295.31,1284.69,0.01
2019-01-04,1284.81,1295.27,1298.53,1276.77,-0.01
2019-01-07,1288.97,1284.32,1295.13,1282.72,0
2019-01-08,1285.21,1288.94,1290.27,1279.44,0
2019-01-09,1293.01,1285.2,1293.98,1280.2,0.01
2019-01-10,1288.04,1293.01,1297.12,1286.2,0
2019-01-11,1287.64,1288.06,1295.21,1287.08,0
2019-01-14,1291.6,1288.19,1295.92,1288.02,0
2019-01-15,1289.69,1291.6,1294.76,1286.91,0
2019-01-16,1293.05,1289.68,1295.03,1287.99,0
2019-01-17,1292.38,1293.04,1295.42,1288.85,0
2019-01-18,1281.63,1292.42,1292.52,1280.72,-0.01
2019-01-21,1279.78,1282.67,1283.61,1276.88,0
2019-01-22,1284.66,1279.78,1285.55,1277.52,0
2019-01-23,1283.84,1284.66,1286.52,1278.74,0
2019-01-24,1281.48,1283.84,1284.86,1276.9,0
2019-01-25,1303.37,1281.42,1303.96,1280.03,0.02
2019-01-28,1303.95,1300.17,1304.49,1297.84,0
2019-01-29,1310.78,1304.01,1312.03,1302.79,0.01
2019-01-30,1319.32,1310.79,1323.43,1309.1,0.01
2019-01-31,1321.13,1319.32,1326.32,1317.53,0
2019-02-01,1317.65,1321.12,1323.58,1316.19,0
2019-02-04,1311.83,1317.18,1317.59,1308.72,0
2019-02-05,1315.06,1311.78,1316.93,1310.8,0
2019-02-06,1306.69,1315.06,1315.88,1305.76,-0.01
2019-02-07,1310.51,1306.7,1312,1302.88,0
2019-02-08,1314.26,1310.53,1315.69,1307.85,0
2019-02-11,1307.84,1313.76,1314.93,1303.79,0
2019-02-12,1310.35,1307.76,1314.81,1306.58,0
2019-02-13,1307.74,1310.26,1318.24,1305.12,0
2019-02-14,1312,1307.74,1314.41,1302.57,0
2019-02-15,1321.41,1312.01,1322.59,1311.5,0.01
2019-02-18,1326.52,1321.33,1327.69,1320.97,0
2019-02-19,1339.63,1326.51,1341.93,1322.95,0.01
2019-02-20,1340.7,1339.67,1346.79,1336.94,0
2019-02-21,1325.93,1340.72,1341.58,1321.28,-0.01
2019-02-22,1328.16,1325.96,1333.18,1321.62,0
2019-02-25,1327.61,1327.82,1332.62,1325.24,0
2019-02-26,1329.33,1327.6,1330.25,1323.59,0
2019-02-27,1321.21,1329.41,1329.94,1317.04,-0.01
2019-02-28,1314.32,1321.19,1327.34,1312.65,-0.01
2019-03-01,1293.52,1314.33,1315.24,1290.24,-0.02
2019-03-04,1287.18,1295.32,1297.11,1282.92,0
2019-03-05,1288.01,1287.09,1289.62,1281.33,0
2019-03-06,1287.18,1288.01,1290.99,1283.69,0
2019-03-07,1286.06,1287.22,1289.09,1280.93,0
2019-03-08,1298.38,1286.1,1300.8,1285.3,0.01
2019-03-11,1292.69,1297.38,1299.19,1290.55,0
2019-03-12,1302.02,1292.71,1302.24,1292.53,0.01
2019-03-13,1309.49,1302.03,1311.3,1301.81,0.01
2019-03-14,1296.2,1309.52,1309.88,1292.96,-0.01
2019-03-15,1302.23,1296.2,1306.45,1294.06,0
2019-03-18,1303.57,1300.7,1306.72,1298.31,0
2019-03-19,1306.33,1303.58,1310.93,1303.53,0
2019-03-20,1315.51,1306.31,1317.05,1298.79,0.01
2019-03-21,1308.65,1315.54,1320.42,1303.41,-0.01
2019-03-22,1313.44,1308.7,1315.02,1306.91,0
2019-03-25,1321.39,1311.72,1324.57,1311.09,0.01
2019-03-26,1316.52,1321.4,1322.26,1312.79,0
2019-03-27,1309.49,1316.54,1319.38,1308.23,-0.01
2019-03-28,1291.64,1309.39,1312.39,1288.64,-0.01
2019-03-29,1292.18,1291.64,1299.84,1286.8,0
2019-04-01,1287.49,1291.84,1297.05,1286.55,0
2019-04-02,1291.87,1287.48,1292.94,1285.45,0
2019-04-03,1291.91,1291.78,1294.66,1288.49,0
2019-04-04,1292.23,1291.91,1294.45,1281.02,0
2019-04-05,1291.55,1292.26,1293.23,1284.59,0
2019-04-08,1298.1,1291.85,1303.78,1291.78,0.01
2019-04-09,1304.74,1298.02,1306.24,1296.7,0.01
2019-04-10,1308.15,1304.66,1310.65,1301.04,0
2019-04-11,1292.33,1308.17,1308.43,1289.71,-0.01
2019-04-12,1290.69,1292.19,1295.84,1290.15,0
2019-04-15,1288.44,1289.78,1290.47,1282.61,0
2019-04-16,1276.68,1288.44,1288.45,1273.04,-0.01
2019-04-17,1274.28,1276.62,1279.85,1273.15,0
2019-04-18,1275.68,1274.28,1277.7,1271.35,0
2019-04-22,1274.72,1276.86,1279.87,1273.89,0
2019-04-23,1271.53,1274.83,1276.56,1266.43,0
2019-04-24,1274.79,1271.54,1278.57,1268.85,0
2019-04-25,1278.71,1274.78,1282.63,1273.43,0
2019-04-26,1286.01,1278.66,1288.77,1274.45,0.01
2019-04-29,1280.49,1285.93,1286.7,1278.17,0
2019-04-30,1283.26,1280.49,1286.26,1279.97,0
2019-05-01,1277.17,1283.22,1287.28,1273.13,0
2019-05-02,1270.86,1277.17,1277.49,1266.35,0
2019-05-03,1279.15,1270.86,1282.61,1268.49,0.01
2019-05-06,1282.98,1284.3,1285.22,1277.11,0
2019-05-07,1284.91,1282.97,1286.15,1278.29,0
2019-05-08,1281.44,1284.92,1291.53,1279.45,0
2019-05-09,1283.81,1281.44,1288.26,1279.69,0
2019-05-10,1285.93,1283.84,1289.48,1283.27,0
2019-05-13,1301.81,1287.31,1301.81,1282.06,0.01
2019-05-14,1297.14,1301.83,1303.35,1293.81,0
2019-05-15,1296.55,1297.14,1300.93,1293.13,0
2019-05-16,1285.98,1296.59,1298.79,1284.21,-0.01
2019-05-17,1277.81,1285.91,1288.99,1275.06,-0.01
2019-05-20,1277.51,1277.8,1279.01,1273.74,0
2019-05-21,1274.68,1277.53,1277.54,1269.57,0
2019-05-22,1274.32,1274.69,1277.36,1272.57,0
2019-05-23,1284.26,1274.23,1287.33,1272.9,0.01
2019-05-24,1284.87,1284.12,1285.28,1280.87,0
2019-05-27,1285.82,1284.76,1287.45,1283.84,0
2019-05-28,1280.03,1285.85,1286.66,1276.24,0
2019-05-29,1279.96,1279.95,1285.59,1279.19,0
2019-05-30,1290.58,1279.96,1290.72,1275.11,0.01
2019-05-31,1305.51,1290.57,1307.02,1290.49,0.01
2019-06-03,1325.24,1309.44,1328.03,1308.6,0.02
2019-06-04,1325.41,1325.24,1329.12,1320.07,0
2019-06-05,1330.99,1325.5,1344.08,1325.4,0
2019-06-06,1333.52,1331.01,1339.89,1327.32,0
2019-06-07,1340.58,1333.51,1348.34,1330.35,0.01
2019-06-10,1329.38,1335.12,1337.79,1325.18,-0.01
2019-06-11,1327.84,1329.38,1329.92,1319.95,0
2019-06-12,1333.64,1327.84,1338.38,1326.11,0
2019-06-13,1344.57,1333.66,1344.67,1332.47,0.01
2019-06-14,1341.57,1344.48,1358.13,1338.05,0
2019-06-17,1339.8,1338.67,1343.46,1333.09,0
2019-06-18,1345.58,1339.78,1354.58,1338.71,0
2019-06-19,1358.03,1345.58,1362.64,1341.46,0.01
2019-06-20,1390.94,1358.12,1393.31,1358.04,0.02
2019-06-21,1399.43,1390.91,1411.72,1382.66,0.01
2019-06-24,1425.36,1407.03,1426.03,1400.98,0.02
2019-06-25,1418.69,1425.37,1438.99,1412.11,0
